,hypervolume,walltime,evaluations
2335,248.86288452148438,17997.827008008957,2335.0
2336,248.86288452148438,18000.877571821213,2336.0
2337,248.86288452148438,18010.809712409973,2337.0
2338,248.86288452148438,18020.024419546127,2338.0
2339,248.86288452148438,18032.15104532242,2339.0
2340,248.86288452148438,18035.313907384872,2340.0
2341,248.86288452148438,18038.284907341003,2341.0
2342,248.86288452148438,18041.4366543293,2342.0
2343,248.86288452148438,18052.55655193329,2343.0
2344,248.86288452148438,18064.784125089645,2344.0
2345,248.86288452148438,18074.16987323761,2345.0
2346,248.86288452148438,18079.057522058487,2346.0
2347,248.86288452148438,18081.985790491104,2347.0
2348,248.86288452148438,18085.412207603455,2348.0
2349,248.86288452148438,18100.507100105286,2349.0
2350,248.86288452148438,18109.786665678024,2350.0
2351,248.86288452148438,18124.864941596985,2351.0
2352,248.86288452148438,18128.16969561577,2352.0
2353,248.86288452148438,18132.190698862076,2353.0
2354,248.86288452148438,18138.447533369064,2354.0
2355,248.86288452148438,18148.914477825165,2355.0
2356,248.86288452148438,18164.377665281296,2356.0
2357,248.86288452148438,18173.95280122757,2357.0
2358,248.86288452148438,18177.353839874268,2358.0
2359,248.86288452148438,18181.241204738617,2359.0
2360,248.86288452148438,18184.415718317032,2360.0
2361,248.86288452148438,18199.70268368721,2361.0
2362,248.86288452148438,18209.235780715942,2362.0
2363,248.86288452148438,18224.63073325157,2363.0
2364,248.86288452148438,18227.897341012955,2364.0
2365,248.86288452148438,18231.231645584106,2365.0
2366,248.86288452148438,18235.230878829956,2366.0
2367,248.86288452148438,18247.577128648758,2367.0
2368,248.86288452148438,18262.990407943726,2368.0
2369,248.86288452148438,18275.17729783058,2369.0
2370,248.86288452148438,18278.544245004654,2370.0
2371,248.86288452148438,18282.156562566757,2371.0
2372,248.86288452148438,18285.147829055786,2372.0
2373,248.86288452148438,18295.565757513046,2373.0
2374,248.86288452148438,18305.031457185745,2374.0
2375,248.86288452148438,18320.22759771347,2375.0
2376,248.86288452148438,18323.502459526062,2376.0
2377,248.86288452148438,18327.39140510559,2377.0
2378,248.86288452148438,18330.775874614716,2378.0
2379,248.86288452148438,18340.120663642883,2379.0
2380,248.8814697265625,18355.363667964935,2380.0
2381,248.8814697265625,18364.872689962387,2381.0
2382,248.8814697265625,18368.241032600403,2382.0
2383,248.8814697265625,18370.658459424973,2383.0
2384,248.8814697265625,18373.214422941208,2384.0
2385,248.8814697265625,18385.9763879776,2385.0
2386,248.8814697265625,18395.32434439659,2386.0
2387,248.8814697265625,18404.78648519516,2387.0
2388,248.8814697265625,18407.598808050156,2388.0
2389,248.8814697265625,18410.66875219345,2389.0
2390,248.8814697265625,18413.714035749435,2390.0
2391,248.8814697265625,18423.20613002777,2391.0
2392,248.8814697265625,18434.9668571949,2392.0
2393,248.8814697265625,18444.488055467606,2393.0
2394,248.8814697265625,18447.802405834198,2394.0
2395,248.8814697265625,18451.629947423935,2395.0
2396,248.8814697265625,18454.567100048065,2396.0
2397,248.8814697265625,18464.62895011902,2397.0
2398,248.8814697265625,18473.98921942711,2398.0
2399,248.8814697265625,18483.39420557022,2399.0
2400,248.8814697265625,18486.847059965134,2400.0
2401,248.8814697265625,18490.862674951553,2401.0
2402,248.8814697265625,18495.910539627075,2402.0
2403,248.8814697265625,18505.23693037033,2403.0
2404,248.8814697265625,18520.565045118332,2404.0
2405,248.8814697265625,18529.9711227417,2405.0
2406,248.8814697265625,18534.97025513649,2406.0
2407,248.8814697265625,18537.92647600174,2407.0
2408,248.8814697265625,18541.96547794342,2408.0
2409,248.8814697265625,18557.166033506393,2409.0
2410,248.8814697265625,18566.497626543045,2410.0
2411,248.8814697265625,18581.788845300674,2411.0
2412,248.8814697265625,18585.689396858215,2412.0
2413,248.8814697265625,18588.912975788116,2413.0
2414,248.8814697265625,18591.429541826248,2414.0
2415,248.8814697265625,18600.27912545204,2415.0
2416,248.8814697265625,18615.357286453247,2416.0
2417,248.8814697265625,18627.179508924484,2417.0
2418,248.8814697265625,18631.15495991707,2418.0
2419,248.8814697265625,18635.076287984848,2419.0
2420,248.8814697265625,18638.444363594055,2420.0
2421,248.8814697265625,18650.93457555771,2421.0
2422,248.8814697265625,18660.418553113937,2422.0
2423,248.8814697265625,18672.615762472153,2423.0
2424,248.8814697265625,18677.61011004448,2424.0
2425,248.8814697265625,18681.39144706726,2425.0
2426,248.8814697265625,18684.424619197845,2426.0
2427,248.8814697265625,18696.80721139908,2427.0
2428,248.8814697265625,18712.084454774857,2428.0
2429,248.8814697265625,18721.224751234055,2429.0
2430,248.8814697265625,18727.39043569565,2430.0
2431,248.8814697265625,18730.45094537735,2431.0
2432,248.8814697265625,18733.48387670517,2432.0
2433,248.8814697265625,18743.686066150665,2433.0
2434,248.8814697265625,18752.78765296936,2434.0
2435,248.8814697265625,18762.141080379486,2435.0
2436,248.8814697265625,18765.433300495148,2436.0
2437,248.8814697265625,18769.256441116333,2437.0
2438,248.8814697265625,18772.139791727066,2438.0
2439,248.8814697265625,18781.477237939835,2439.0
2440,248.8814697265625,18793.767674446106,2440.0
2441,248.8814697265625,18806.269374370575,2441.0
2442,248.8814697265625,18809.53923034668,2442.0
2443,248.8814697265625,18812.53857922554,2443.0
2444,248.8814697265625,18816.213092565536,2444.0
2445,248.8814697265625,18831.48501253128,2445.0
2446,248.8814697265625,18841.002592086792,2446.0
2447,248.8814697265625,18856.050631284714,2447.0
2448,248.8814697265625,18861.033472299576,2448.0
2449,248.8814697265625,18864.247722148895,2449.0
2450,248.8814697265625,18868.228927373886,2450.0
2451,248.8814697265625,18877.600475549698,2451.0
2452,248.8814697265625,18892.876538991928,2452.0
2453,248.8814697265625,18902.177567720413,2453.0
2454,248.8814697265625,18906.162383317947,2454.0
2455,248.8814697265625,18909.26646876335,2455.0
2456,248.8814697265625,18912.593512773514,2456.0
2457,248.8814697265625,18927.708915233612,2457.0
2458,248.8814697265625,18937.17916369438,2458.0
2459,248.8814697265625,18946.68467950821,2459.0
2460,248.8814697265625,18950.53889799118,2460.0
2461,248.8814697265625,18953.598952293396,2461.0
2462,248.8814697265625,18956.09074497223,2462.0
2463,248.8814697265625,18967.916774511337,2463.0
2464,248.8814697265625,18977.34212255478,2464.0
2465,248.8814697265625,18986.89641237259,2465.0
2466,248.8814697265625,18991.884829044342,2466.0
2467,248.8814697265625,18995.851845741272,2467.0
2468,248.8814697265625,18999.644554376602,2468.0
2469,248.8814697265625,19011.988092422485,2469.0
2470,248.8814697265625,19021.35821580887,2470.0
2471,248.8814697265625,19030.713440179825,2471.0
2472,248.8814697265625,19033.72394299507,2472.0
2473,248.8814697265625,19036.724262475967,2473.0
2474,248.8814697265625,19040.811726093292,2474.0
2475,248.8814697265625,19050.344338417053,2475.0
2476,248.8814697265625,19065.820128679276,2476.0
2477,248.8814697265625,19074.21070933342,2477.0
2478,248.8814697265625,19076.974593162537,2478.0
2479,248.8814697265625,19079.51401257515,2479.0
2480,248.8814697265625,19082.842089653015,2480.0
2481,248.8814697265625,19097.924076795578,2481.0
2482,248.8814697265625,19109.828102588654,2482.0
2483,248.8814697265625,19118.999112844467,2483.0
2484,248.8814697265625,19121.825922966003,2484.0
2485,248.8814697265625,19125.46049952507,2485.0
2486,248.8814697265625,19128.499341249466,2486.0
2487,248.8814697265625,19137.391632556915,2487.0
2488,248.8814697265625,19146.419127464294,2488.0
2489,248.8814697265625,19155.847459554672,2489.0
2490,248.8814697265625,19159.08400797844,2490.0
2491,248.8814697265625,19162.713376522064,2491.0
2492,248.8814697265625,19166.678572654724,2492.0
2493,248.8814697265625,19182.103286504745,2493.0
2494,248.8814697265625,19194.194963932037,2494.0
2495,248.8814697265625,19209.2496407032,2495.0
2496,248.8814697265625,19213.134974956512,2496.0
2497,248.8814697265625,19215.76832652092,2497.0
2498,248.8814697265625,19218.78651189804,2498.0
2499,248.8814697265625,19231.030500650406,2499.0
2500,248.8814697265625,19240.194708108902,2500.0
2501,248.8814697265625,19249.734368801117,2501.0
2502,248.8814697265625,19252.48045682907,2502.0
2503,248.8814697265625,19256.355981826782,2503.0
2504,248.8814697265625,19258.98601961136,2504.0
2505,248.8814697265625,19271.69420027733,2505.0
2506,248.8814697265625,19281.286912679672,2506.0
2507,248.8814697265625,19293.637953281403,2507.0
2508,248.8814697265625,19296.38415002823,2508.0
2509,248.8814697265625,19299.43608355522,2509.0
2510,248.8814697265625,19303.318819522858,2510.0
2511,248.8814697265625,19315.743712425232,2511.0
2512,248.8814697265625,19330.56094312668,2512.0
2513,248.8814697265625,19340.085611343384,2513.0
2514,248.8814697265625,19343.1553709507,2514.0
2515,248.8814697265625,19345.87440419197,2515.0
2516,248.8814697265625,19349.904833316803,2516.0
2517,248.8814697265625,19365.08646965027,2517.0
2518,248.8814697265625,19374.308256149292,2518.0
2519,248.8814697265625,19383.532746076584,2519.0
2520,248.8814697265625,19388.230753421783,2520.0
2521,248.8814697265625,19391.780135393143,2521.0
2522,248.8814697265625,19394.76819038391,2522.0
2523,248.8814697265625,19404.14694094658,2523.0
2524,248.8814697265625,19419.403260707855,2524.0
2525,248.8814697265625,19431.59420657158,2525.0
2526,248.8814697265625,19434.824832439423,2526.0
2527,248.8814697265625,19438.194138288498,2527.0
2528,248.8814697265625,19441.214092493057,2528.0
2529,248.8814697265625,19456.168078660965,2529.0
2530,248.8814697265625,19465.576508283615,2530.0
2531,248.8814697265625,19480.865968465805,2531.0
2532,248.8814697265625,19485.73025369644,2532.0
2533,248.8814697265625,19489.540559530258,2533.0
2534,248.8814697265625,19492.548481464386,2534.0
2535,248.8814697265625,19504.331214904785,2535.0
2536,248.8814697265625,19519.122711658478,2536.0
2537,248.8814697265625,19531.630009889603,2537.0
2538,248.8814697265625,19534.989055633545,2538.0
2539,248.8814697265625,19538.754445791245,2539.0
2540,248.8814697265625,19542.573310375214,2540.0
2541,248.8814697265625,19554.470839977264,2541.0
2542,248.8814697265625,19563.93686580658,2542.0
2543,248.8814697265625,19576.22075653076,2543.0
2544,248.8814697265625,19579.638400793076,2544.0
2545,248.8814697265625,19582.919346809387,2545.0
2546,248.8814697265625,19586.909392118454,2546.0
2547,248.8814697265625,19597.33582162857,2547.0
2548,248.8814697265625,19612.638045310974,2548.0
2549,248.8814697265625,19622.1381316185,2549.0
2550,248.8814697265625,19626.027992486954,2550.0
2551,248.8814697265625,19630.0151283741,2551.0
2552,248.8814697265625,19633.999693870544,2552.0
2553,248.8814697265625,19649.32408452034,2553.0
2554,248.8814697265625,19658.758058547974,2554.0
2555,248.8814697265625,19667.872313261032,2555.0
2556,248.8814697265625,19671.292929172516,2556.0
2557,248.8814697265625,19675.19813466072,2557.0
2558,248.8814697265625,19678.248072624207,2558.0
2559,248.8814697265625,19690.68702149391,2559.0
2560,248.8814697265625,19706.010870456696,2560.0
2561,248.8814697265625,19714.637389421463,2561.0
2562,248.8814697265625,19717.994997262955,2562.0
2563,248.8814697265625,19722.90604376793,2563.0
2564,248.8814697265625,19725.72250509262,2564.0
2565,248.8814697265625,19740.95346736908,2565.0
2566,248.8814697265625,19753.218512058258,2566.0
2567,249.37503051757812,19762.50551176071,2567.0
2568,249.37503051757812,19766.546404361725,2568.0
2569,249.37503051757812,19770.110785484314,2569.0
2570,249.37503051757812,19773.079246282578,2570.0
2571,249.37503051757812,19782.493276119232,2571.0
2572,249.37503051757812,19794.67768263817,2572.0
2573,249.37503051757812,19807.181953191757,2573.0
2574,249.37503051757812,19810.34110379219,2574.0
2575,249.37503051757812,19813.33434700966,2575.0
2576,249.37503051757812,19816.35200071335,2576.0
2577,249.37503051757812,19835.444580316544,2577.0
2578,249.37503051757812,19844.85587787628,2578.0
2579,249.37503051757812,19859.95524907112,2579.0
2580,249.37503051757812,19863.14117860794,2580.0
2581,249.37503051757812,19865.67030453682,2581.0
2582,249.37503051757812,19868.75085043907,2582.0
2583,249.37503051757812,19878.150442123413,2583.0
2584,249.37503051757812,19893.3436088562,2584.0
2585,249.37503051757812,19902.790603399277,2585.0
2586,249.37503051757812,19906.14523625374,2586.0
2587,249.37503051757812,19908.670373916626,2587.0
2588,249.37503051757812,19912.609899282455,2588.0
2589,249.37503051757812,19924.796348571777,2589.0
2590,249.37503051757812,19934.287109851837,2590.0
2591,249.37503051757812,19949.560349464417,2591.0
2592,249.37503051757812,19952.880523204803,2592.0
2593,249.37503051757812,19955.737000226974,2593.0
2594,249.37503051757812,19958.208348989487,2594.0
2595,249.37503051757812,19970.38783621788,2595.0
2596,249.37503051757812,19979.68796491623,2596.0
2597,249.37503051757812,19991.947318553925,2597.0
2598,249.37503051757812,19996.297662496567,2598.0
2599,249.37503051757812,20000.12441277504,2599.0
2600,249.37503051757812,20004.191587924957,2600.0
2601,249.37503051757812,20019.648040294647,2601.0
2602,249.37503051757812,20029.139770269394,2602.0
2603,249.37503051757812,20044.421328783035,2603.0
2604,249.37503051757812,20047.75044631958,2604.0
2605,249.37503051757812,20050.693533420563,2605.0
2606,249.37503051757812,20053.731355190277,2606.0
2607,249.37503051757812,20068.96683859825,2607.0
2608,249.37503051757812,20084.26514363289,2608.0
2609,249.37503051757812,20093.673764944077,2609.0
2610,249.37503051757812,20096.71577644348,2610.0
2611,249.37503051757812,20099.76389527321,2611.0
2612,249.37503051757812,20103.09883069992,2612.0
2613,249.37503051757812,20115.39965558052,2613.0
2614,249.37503051757812,20124.85021662712,2614.0
2615,249.37503051757812,20139.361760377884,2615.0
2616,249.37503051757812,20142.449368476868,2616.0
2617,249.37503051757812,20145.092977046967,2617.0
2618,249.37503051757812,20148.066776752472,2618.0
2619,249.37503051757812,20167.38991522789,2619.0
2620,249.37503051757812,20182.591824054718,2620.0
2621,249.37503051757812,20191.943727970123,2621.0
2622,249.37503051757812,20194.6939163208,2622.0
2623,249.37503051757812,20197.26523709297,2623.0
2624,249.37503051757812,20200.814730405807,2624.0
2625,249.37503051757812,20219.583389520645,2625.0
2626,249.37503051757812,20231.944787979126,2626.0
2627,249.37503051757812,20247.220628023148,2627.0
2628,249.37503051757812,20251.68875527382,2628.0
2629,249.37503051757812,20254.683645248413,2629.0
2630,249.37503051757812,20258.75074005127,2630.0
2631,249.37503051757812,20267.57360768318,2631.0
2632,249.37503051757812,20279.96489596367,2632.0
2633,249.37503051757812,20292.435621023178,2633.0
2634,249.37503051757812,20295.65289092064,2634.0
2635,249.37503051757812,20298.905272960663,2635.0
2636,249.37503051757812,20302.587690591812,2636.0
2637,249.37503051757812,20314.300977230072,2637.0
2638,249.37503051757812,20323.698070049286,2638.0
2639,249.37503051757812,20339.038153409958,2639.0
2640,249.37503051757812,20341.99520754814,2640.0
2641,249.37503051757812,20345.120454788208,2641.0
2642,249.37503051757812,20348.23799920082,2642.0
2643,249.37503051757812,20360.59752035141,2643.0
2644,249.37503051757812,20369.93678331375,2644.0
2645,249.37503051757812,20382.35609817505,2645.0
2646,249.37503051757812,20385.657101631165,2646.0
2647,249.37503051757812,20388.494544267654,2647.0
2648,249.37503051757812,20391.484077215195,2648.0
2649,249.37503051757812,20407.02634525299,2649.0
2650,249.37503051757812,20416.43642115593,2650.0
2651,249.5393829345703,20431.91756629944,2651.0
2652,249.5393829345703,20435.158931970596,2652.0
2653,249.5393829345703,20438.39786672592,2653.0
2654,249.5393829345703,20441.337097406387,2654.0
2655,249.5393829345703,20450.847390651703,2655.0
2656,249.5393829345703,20466.22685599327,2656.0
2657,249.5393829345703,20474.123569488525,2657.0
2658,249.5393829345703,20480.29580593109,2658.0
2659,249.5393829345703,20485.25574541092,2659.0
2660,249.5393829345703,20489.20588493347,2660.0
2661,249.5393829345703,20504.178740501404,2661.0
2662,249.5393829345703,20513.57080388069,2662.0
2663,249.5393829345703,20525.73090171814,2663.0
2664,249.5393829345703,20528.6288459301,2664.0
2665,249.5393829345703,20532.162393808365,2665.0
2666,249.5393829345703,20535.239270210266,2666.0
2667,249.5393829345703,20544.641510009766,2667.0
2668,249.5393829345703,20556.351598262787,2668.0
2669,249.5393829345703,20565.783866643906,2669.0
2670,249.5393829345703,20568.823427438736,2670.0
2671,249.5393829345703,20572.855931043625,2671.0
2672,249.5393829345703,20574.69404411316,2672.0
2673,249.5393829345703,20589.74936246872,2673.0
2674,249.5393829345703,20599.171747922897,2674.0
2675,249.5393829345703,20614.69690465927,2675.0
2676,249.5393829345703,20617.772179841995,2676.0
2677,249.5393829345703,20621.138365268707,2677.0
2678,249.5393829345703,20624.19198179245,2678.0
2679,249.5393829345703,20633.522001743317,2679.0
2680,249.5393829345703,20648.968120336533,2680.0
2681,249.5393829345703,20658.300360679626,2681.0
2682,249.5393829345703,20661.006353139877,2682.0
2683,249.5393829345703,20664.079363822937,2683.0
2684,249.5393829345703,20666.902099609375,2684.0
2685,249.5393829345703,20676.185383319855,2685.0
2686,249.5393829345703,20685.655545949936,2686.0
2687,249.5393829345703,20700.944927692413,2687.0
2688,249.5393829345703,20704.186480760574,2688.0
2689,249.5393829345703,20707.194923877716,2689.0
2690,249.5393829345703,20710.192019224167,2690.0
2691,249.5393829345703,20722.412153482437,2691.0
2692,249.5393829345703,20737.623167276382,2692.0
2693,249.5393829345703,20746.987788677216,2693.0
2694,249.5393829345703,20749.905152082443,2694.0
2695,249.5393829345703,20752.62667489052,2695.0
2696,249.5393829345703,20755.57750725746,2696.0
2697,249.5393829345703,20770.27729177475,2697.0
2698,249.5393829345703,20779.636947393417,2698.0
2699,249.5393829345703,20794.82704591751,2699.0
2700,249.5393829345703,20798.861129045486,2700.0
2701,249.5393829345703,20801.85216641426,2701.0
2702,249.5393829345703,20805.72963309288,2702.0
2703,249.5393829345703,20815.198971033096,2703.0
2704,249.5393829345703,20827.67179250717,2704.0
2705,249.5393829345703,20842.991732358932,2705.0
2706,249.5393829345703,20846.985560655594,2706.0
2707,249.5393829345703,20851.003659963608,2707.0
2708,249.5393829345703,20854.11296391487,2708.0
2709,249.5393829345703,20869.560207128525,2709.0
2710,249.5393829345703,20881.8709256649,2710.0
2711,249.5393829345703,20897.09389925003,2711.0
2712,249.5393829345703,20900.51389145851,2712.0
2713,249.5393829345703,20904.54329586029,2713.0
2714,249.5393829345703,20909.35820531845,2714.0
2715,249.5393829345703,20917.309668302536,2715.0
2716,249.5393829345703,20932.736870527267,2716.0
2717,249.5393829345703,20941.690019130707,2717.0
2718,249.5393829345703,20944.97194981575,2718.0
2719,249.5393829345703,20948.00928211212,2719.0
2720,249.5393829345703,20952.04803609848,2720.0
2721,249.5393829345703,20964.4643137455,2721.0
2722,249.5393829345703,20973.948036193848,2722.0
2723,249.5393829345703,20985.53908109665,2723.0
2724,249.5393829345703,20988.67700767517,2724.0
2725,249.5393829345703,20992.656695127487,2725.0
2726,249.5393829345703,20996.70163679123,2726.0
2727,249.5393829345703,21005.78670167923,2727.0
2728,249.5393829345703,21020.915502786636,2728.0
2729,249.5393829345703,21036.073657512665,2729.0
2730,249.5393829345703,21039.0324614048,2730.0
2731,249.5393829345703,21041.626481056213,2731.0
2732,249.5393829345703,21045.691069364548,2732.0
2733,249.5393829345703,21055.913540124893,2733.0
2734,249.5393829345703,21065.471345424652,2734.0
2735,249.5393829345703,21074.9933757782,2735.0
2736,249.5393829345703,21078.116112470627,2736.0
2737,249.5393829345703,21081.204100847244,2737.0
2738,249.5393829345703,21083.675180196762,2738.0
2739,249.5393829345703,21093.790533304214,2739.0
2740,249.5393829345703,21107.175133228302,2740.0
2741,249.5393829345703,21116.703224658966,2741.0
2742,249.5393829345703,21119.359179973602,2742.0
2743,249.5393829345703,21122.381666898727,2743.0
2744,249.5393829345703,21124.72094297409,2744.0
2745,249.5393829345703,21138.070939064026,2745.0
2746,249.5393829345703,21146.73582983017,2746.0
2747,249.5393829345703,21162.232473373413,2747.0
2748,249.5393829345703,21165.550359010696,2748.0
2749,249.5393829345703,21169.280432224274,2749.0
2750,249.5393829345703,21172.146525621414,2750.0
2751,249.5393829345703,21180.167900562286,2751.0
2752,249.5393829345703,21192.635952472687,2752.0
2753,249.5393829345703,21207.559715032578,2753.0
2754,249.5393829345703,21211.394206285477,2754.0
2755,249.5393829345703,21214.603751659393,2755.0
2756,249.5393829345703,21218.593449115753,2756.0
2757,249.5393829345703,21231.379749298096,2757.0
2758,249.5393829345703,21240.736528158188,2758.0
2759,249.5393829345703,21250.083461999893,2759.0
2760,249.5393829345703,21253.483366250992,2760.0
2761,249.5393829345703,21258.47291636467,2761.0
2762,249.5393829345703,21261.579600572586,2762.0
2763,249.5393829345703,21270.835594654083,2763.0
2764,249.5393829345703,21285.69119811058,2764.0
2765,249.5393829345703,21298.25886940956,2765.0
2766,249.5393829345703,21302.241842269897,2766.0
2767,249.5393829345703,21305.560836791992,2767.0
2768,249.5393829345703,21309.641702890396,2768.0
2769,249.5393829345703,21325.180223464966,2769.0
2770,249.5393829345703,21334.61400294304,2770.0
2771,249.5393829345703,21350.348387241364,2771.0
2772,249.5393829345703,21353.1591258049,2772.0
2773,249.5393829345703,21355.703875780106,2773.0
2774,249.5393829345703,21359.16055417061,2774.0
2775,249.5393829345703,21368.183859348297,2775.0
2776,249.5393829345703,21377.35303401947,2776.0
2777,249.5393829345703,21386.927088737488,2777.0
2778,249.5393829345703,21390.322635412216,2778.0
2779,249.5393829345703,21394.29401731491,2779.0
2780,249.5393829345703,21397.348578453064,2780.0
2781,249.5393829345703,21407.80992627144,2781.0
2782,249.5393829345703,21417.292729616165,2782.0
2783,249.5393829345703,21432.37294960022,2783.0
2784,249.5393829345703,21435.786601781845,2784.0
2785,249.5393829345703,21438.978427171707,2785.0
2786,249.5393829345703,21443.097546815872,2786.0
2787,249.5393829345703,21453.294083595276,2787.0
2788,249.5393829345703,21468.6913895607,2788.0
2789,249.5393829345703,21478.047691822052,2789.0
2790,249.5393829345703,21481.366844654083,2790.0
2791,249.5393829345703,21484.031578302383,2791.0
2792,249.5393829345703,21487.0018825531,2792.0
2793,249.5393829345703,21499.275252103806,2793.0
2794,249.5393829345703,21511.547951221466,2794.0
2795,249.75668334960938,21526.879947185516,2795.0
2796,249.75668334960938,21529.425787448883,2796.0
2797,249.75668334960938,21532.31683754921,2797.0
2798,249.75668334960938,21537.295574188232,2798.0
2799,249.75668334960938,21546.82868051529,2799.0
2800,249.75668334960938,21556.178022146225,2800.0
2801,249.75668334960938,21565.579472780228,2801.0
2802,249.75668334960938,21568.815197229385,2802.0
2803,249.75668334960938,21573.64886689186,2803.0
2804,249.75668334960938,21577.500033140182,2804.0
2805,249.75668334960938,21592.78481888771,2805.0
2806,249.75668334960938,21602.043956041336,2806.0
2807,249.75668334960938,21614.388160943985,2807.0
2808,249.75668334960938,21617.865074634552,2808.0
2809,249.75668334960938,21621.80315542221,2809.0
2810,249.75668334960938,21624.901801347733,2810.0
2811,249.75668334960938,21635.15813279152,2811.0
2812,249.75668334960938,21650.52198433876,2812.0
2813,249.75668334960938,21660.093799114227,2813.0
2814,249.75668334960938,21663.5132894516,2814.0
2815,249.75668334960938,21667.52261352539,2815.0
2816,249.75668334960938,21670.66759467125,2816.0
2817,249.75668334960938,21681.102391004562,2817.0
2818,249.75668334960938,21690.60397052765,2818.0
2819,249.75668334960938,21699.995255231857,2819.0
2820,249.75668334960938,21702.937054157257,2820.0
2821,249.75668334960938,21705.941170930862,2821.0
2822,249.75668334960938,21708.577469587326,2822.0
2823,249.75668334960938,21718.055916547775,2823.0
2824,249.75668334960938,21727.39422726631,2824.0
2825,249.75668334960938,21736.60744380951,2825.0
2826,249.75668334960938,21739.850569963455,2826.0
2827,249.75668334960938,21742.80391573906,2827.0
2828,249.75668334960938,21746.719898939133,2828.0
2829,249.75668334960938,21759.104293346405,2829.0
2830,249.75668334960938,21768.54886364937,2830.0
2831,249.75668334960938,21783.870665550232,2831.0
2832,249.75668334960938,21787.188935041428,2832.0
2833,249.75668334960938,21791.146384239197,2833.0
2834,249.75668334960938,21794.192987203598,2834.0
2835,249.75668334960938,21801.827662706375,2835.0
2836,249.75668334960938,21817.23036837578,2836.0
2837,249.75668334960938,21826.74636888504,2837.0
2838,249.75668334960938,21830.0862698555,2838.0
2839,249.75668334960938,21833.456852912903,2839.0
2840,249.75668334960938,21837.18781232834,2840.0
2841,249.75668334960938,21852.517509937286,2841.0
2842,249.75668334960938,21861.988688468933,2842.0
2843,249.75668334960938,21876.833082675934,2843.0
2844,249.75668334960938,21879.710577726364,2844.0
2845,249.75668334960938,21882.93173122406,2845.0
2846,249.75668334960938,21886.94305229187,2846.0
2847,249.75668334960938,21896.410462856293,2847.0
2848,249.75668334960938,21908.513610363007,2848.0
2849,249.75668334960938,21917.80489230156,2849.0
2850,249.75668334960938,21921.66605758667,2850.0
2851,249.75668334960938,21925.646727085114,2851.0
2852,249.75668334960938,21928.677728652954,2852.0
2853,249.75668334960938,21938.650314331055,2853.0
2854,249.75668334960938,21947.97625899315,2854.0
2855,249.75668334960938,21960.437477111816,2855.0
2856,249.75668334960938,21963.812626838684,2856.0
2857,249.75668334960938,21967.13116455078,2857.0
2858,249.75668334960938,21970.163556337357,2858.0
2859,249.75668334960938,21979.091805696487,2859.0
2860,249.75668334960938,21991.415977954865,2860.0
2861,249.75668334960938,22006.62704205513,2861.0
2862,249.75668334960938,22010.56207895279,2862.0
2863,249.75668334960938,22013.59188103676,2863.0
2864,249.75668334960938,22016.66013097763,2864.0
2865,249.75668334960938,22031.877425193787,2865.0
2866,249.75668334960938,22041.397247314453,2866.0
2867,249.75668334960938,22053.639766454697,2867.0
2868,249.75668334960938,22056.931896209717,2868.0
2869,249.75668334960938,22059.982201337814,2869.0
2870,249.75668334960938,22062.818175792694,2870.0
2871,249.75668334960938,22075.310938358307,2871.0
2872,249.75668334960938,22087.36897301674,2872.0
2873,249.75668334960938,22096.863945961,2873.0
2874,249.75668334960938,22100.243783950806,2874.0
2875,249.75668334960938,22103.262127637863,2875.0
2876,249.75668334960938,22106.12858057022,2876.0
2877,249.75668334960938,22118.356458425522,2877.0
2878,249.75668334960938,22127.703221321106,2878.0
2879,249.75668334960938,22142.548875570297,2879.0
2880,249.75668334960938,22145.891395807266,2880.0
2881,249.75668334960938,22148.69795680046,2881.0
2882,249.75668334960938,22152.678627967834,2882.0
2883,249.75668334960938,22168.163551568985,2883.0
2884,249.75668334960938,22180.1874294281,2884.0
2885,249.75668334960938,22189.669365406036,2885.0
2886,249.75668334960938,22192.708086252213,2886.0
2887,249.75668334960938,22195.955339431763,2887.0
2888,249.75668334960938,22199.01215195656,2888.0
2889,249.75668334960938,22214.540741443634,2889.0
2890,249.75668334960938,22223.923542261124,2890.0
2891,249.75668334960938,22236.14022898674,2891.0
2892,249.75668334960938,22239.47571325302,2892.0
2893,249.75668334960938,22242.508093833923,2893.0
2894,249.75668334960938,22247.53847551346,2894.0
2895,249.75668334960938,22255.369318008423,2895.0
2896,249.75668334960938,22270.659964323044,2896.0
2897,249.75668334960938,22280.13406085968,2897.0
2898,249.75668334960938,22283.322413921356,2898.0
2899,249.75668334960938,22285.83785200119,2899.0
2900,249.75668334960938,22290.550679922104,2900.0
2901,249.75668334960938,22302.783601760864,2901.0
2902,249.75668334960938,22312.257789850235,2902.0
2903,249.766845703125,22327.49718117714,2903.0
2904,249.766845703125,22330.801109790802,2904.0
2905,249.766845703125,22333.813674211502,2905.0
2906,249.766845703125,22337.189299345016,2906.0
2907,249.766845703125,22346.598447799683,2907.0
2908,249.766845703125,22356.10798740387,2908.0
2909,249.766845703125,22368.374981164932,2909.0
2910,249.766845703125,22371.717745542526,2910.0
2911,249.766845703125,22376.719224214554,2911.0
2912,249.766845703125,22379.746807575226,2912.0
2913,249.766845703125,22392.468518018723,2913.0
2914,249.766845703125,22401.88923072815,2914.0
2915,249.766845703125,22416.345119953156,2915.0
2916,249.766845703125,22419.632856845856,2916.0
2917,249.766845703125,22423.51548719406,2917.0
